2022-12-04 18:49:17.683878,person,0.77
2022-12-04 18:49:17.718077,person,0.79
2022-12-04 18:49:17.748123,person,0.8
2022-12-04 18:49:17.785438,person,0.83
2022-12-04 18:49:17.817608,person,0.85
2022-12-04 18:49:17.852028,person,0.84
2022-12-04 18:49:17.887695,person,0.84
2022-12-04 18:49:17.917135,person,0.83
2022-12-04 18:49:17.948400,person,0.82
2022-12-04 18:49:17.978423,person,0.84
2022-12-04 18:49:18.016852,person,0.82
2022-12-04 18:49:18.046274,person,0.82
2022-12-04 18:49:18.084726,person,0.82
2022-12-04 18:49:18.117498,person,0.83
2022-12-04 18:49:18.153449,person,0.8
2022-12-04 18:49:18.185329,person,0.79
2022-12-04 18:49:18.215159,person,0.79
2022-12-04 18:49:18.248859,person,0.83
2022-12-04 18:49:18.285432,person,0.84
2022-12-04 18:49:18.313420,person,0.8
2022-12-04 18:55:17.461893,person,0.83
2022-12-04 18:55:18.042868,person,0.84
2022-12-04 18:55:18.566148,person,0.84
2022-12-04 18:55:19.089196,person,0.84
2022-12-04 18:55:19.610293,person,0.83
2022-12-04 18:55:20.133074,person,0.84
2022-12-04 18:55:20.655481,person,0.85
2022-12-04 18:55:21.179202,person,0.84
2022-12-04 18:55:21.702925,person,0.85
2022-12-04 18:55:22.221788,person,0.84
2022-12-04 18:55:22.746769,person,0.85
2022-12-04 18:55:23.270856,person,0.85
2022-12-04 18:55:23.792337,person,0.88
2022-12-04 18:55:24.315552,person,0.83
2022-12-04 18:55:24.839322,person,0.83
2022-12-04 18:55:25.363183,person,0.82
2022-12-04 18:55:25.887271,person,0.82
2022-12-04 18:55:26.410482,person,0.82
2022-12-04 18:55:26.937627,person,0.8
2022-12-04 18:55:27.462429,person,0.84
2022-12-04 18:55:27.985907,person,0.84
2022-12-04 18:55:28.511608,person,0.85
2022-12-04 18:55:29.037987,person,0.84
2022-12-04 18:55:29.562846,person,0.86
2022-12-04 18:55:30.086855,person,0.86
2022-12-04 18:55:30.611200,person,0.85
2022-12-04 18:55:31.133398,person,0.87
2022-12-04 18:55:31.656963,person,0.87
2022-12-04 18:55:32.178229,person,0.88
2022-12-04 18:55:32.699666,person,0.89
2022-12-04 18:55:33.221715,person,0.9
2022-12-04 18:55:33.745331,person,0.88
2022-12-04 18:55:34.268566,person,0.8
